measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,1,Number,2004,111646.50961687374,112387.63515483796,110873.14756000559
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,3,Rate,2004,432.5497412728877,435.421068471536,429.5535208020769
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2004,1797.6463332632095,1987.21576761437,1606.4270125829703
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2004,6.964583658024524,7.699028559734625,6.223746636155679
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,1,Number,2004,463897.6529365645,493169.7674977216,436404.7631504791
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,3,Rate,2004,534.6213004159104,568.3561034560735,502.9369743655726
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2004,33227.3339672221,39260.24748792428,27789.879134990828
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2004,38.29301653599688,45.24567958854216,32.026592994169285
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,1,Number,2003,465067.3630113499,525371.1184445582,430243.7757377119
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,3,Rate,2003,559.1398757897556,631.6417045662384,517.2722716288052
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1990,28256.788510652972,32449.88154675854,24303.698266661322
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1990,41.58954162561019,47.76111407091571,35.77121548460872
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,1990,114638.44354684357,122914.0686963888,106236.7038626606
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,1990,1104.9095258957707,1184.6717485635866,1023.9317847128406
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1990,11183.674028492638,13319.197274653663,9093.71360834634
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1990,107.79061182512802,128.3732358075532,87.64713198085397
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1990,3898.995023266928,4524.427990822428,3368.3134801610267
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1990,22.08429449194098,25.62680884706088,19.078461601811096
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,1,Number,1990,82313.66898759596,83008.22401745517,81671.48702447837
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,3,Rate,1990,466.23278454740546,470.16681311854694,462.59540222035207
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,1,Number,1990,370460.8333039795,391784.4063488102,349635.98239500506
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,3,Rate,1990,585.351005611187,619.0435685029122,552.4464545077539
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1991,32041.273865613723,36522.38409177739,27937.041744377915
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1991,49.43301798731801,56.346438575468575,43.10104188911081
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,1991,3380101.814217868,3528930.8290996845,3239776.5385337705
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,1991,711.4462200922924,742.7718563889102,681.910456835421
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1991,1065.78766542897,1257.2830319421498,866.5175203853526
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1991,132.97515208673494,156.86745851134165,108.11280970556695
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,1991,7906.984933059606,8619.897083266376,7234.64844907856
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,1991,986.5309555800957,1075.478880831297,902.6455353309747
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1991,259300.64964156036,288452.83829922613,237836.91820401416
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1991,54.57778410075817,60.7137573843656,50.06008272972663
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,1991,58547.248302859814,64900.28618246109,52372.428546661016
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,1991,1370.2620063510342,1518.9509146033,1225.7441826573167
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,1,Number,1992,518914.2420372119,588741.9722750947,453140.1421367823
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,3,Rate,1992,1226.439903077146,1391.4758719664048,1070.98458084476
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1992,40059.602970086584,50837.7795846664,30573.28992503054
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1992,94.67979793936486,120.1537294904395,72.25915131023723
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,1,Number,1992,324903.65231574414,347524.2811138528,304336.8205111355
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,3,Rate,1992,556.3779651827375,595.114431615608,521.158502587767
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1993,116386.5771152864,130894.71660576979,104497.28042985385
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1993,59.98754098231887,67.46527281217142,53.85960346713729
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1992,10525.263639498835,12529.759917273148,8604.351088168829
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1992,18.023881002929727,21.456460330048593,14.73443378069797
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1992,7531.98125457818,9115.01622094324,6069.830222539837
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1992,171.28286100111129,207.28225464524607,138.03245801703193
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,1,Number,1993,1361772.1764919518,1440188.6785708093,1289736.637478002
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,3,Rate,1993,701.8796004712386,742.2967452033689,664.7513082240829
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,1,Number,1993,428281.8731611746,483958.20887257246,382719.23113298824
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,3,Rate,1993,595.5594524632749,672.9817532641384,532.2010340020878
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,1994,115372.52576665906,123074.9061173017,107200.01311892693
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,1994,1016.546027067353,1084.4116137170133,944.538110035076
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1994,10472.164653176229,12432.419081095617,8432.831918365933
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1994,92.27012499069194,109.54190471035284,74.30158719831837
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,1995,3459267.1316704177,3593907.628111381,3327131.6531110485
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,1995,681.1712425504296,707.6835732746581,655.1521799312854
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1995,241450.4706997351,266990.6302976328,221225.74130546534
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1995,47.54449739806748,52.57366154932969,43.56200528995201
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,1,Number,1994,93991.26230209427,94602.99798439979,93357.10706450942
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,3,Rate,1994,468.969871777651,472.0221300138545,465.80575105862783
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1994,3516.0664836799615,3934.4069499304624,3115.1906142530247
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1994,17.54343124697402,19.630743088646444,15.543259098209115
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,1995,58234.10075231785,63971.918192407866,52311.52794891143
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,1995,1225.5898207626071,1346.3474276822715,1100.9438685317502
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,1,Number,1994,377941.5423782902,401675.49297267455,357642.7783607757
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,3,Rate,1994,542.5198238162696,576.5889515811173,513.3817676788809
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2005,31383.239917242994,37498.33873627269,25783.78910603245
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2005,64.53768515259905,77.11300635271309,53.02276207791617
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1995,31883.192702897733,35847.10573096966,28115.915677046924
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1995,44.697396109517356,50.254449081295284,39.41600929710333
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2005,33374.37592418292,39369.51498335312,27845.86840972201
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2005,37.722019780116185,44.49813912054404,31.4733195710464
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,1,Number,2005,383717.0017961817,422532.2919301248,349784.5692408606
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,3,Rate,2005,590.7341327456869,650.4904548456027,538.4949929012481
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,1995,7586.489679524441,8257.929252411663,6953.847030904263
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,1995,884.2750469716434,962.5374957371031,810.534736043027
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1994,23357.29841375754,26876.873075889005,20168.089285302118
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1994,31.898290271410477,36.704857033362934,27.542892797198178
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,2005,6443.131669927143,7084.224884265162,5832.551252678243
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,2005,653.0307972918278,718.0075251230428,591.1466333304022
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1995,1007.3775466984966,1174.0693714800798,844.4304446731866
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1995,117.4191048897377,136.84856797677674,98.42612363172361
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2005,4835.63298723396,5550.007715930024,4218.451587406206
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2005,7.444479774465146,8.544263036182233,6.494326100618626
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2005,807.2348885219812,959.9132493717204,667.8720440790587
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2005,81.81568682100976,97.29009846159052,67.69084286598202
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,2005,3745056.0474073584,3915173.2434018864,3585223.668675966
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,2005,642.177634360998,671.3482147488456,614.7706269440932
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2005,192434.81981718863,213651.8516860434,172244.582454844
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2005,32.99746006323129,36.635617452927875,29.535370657249352
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,2005,50469.07132112286,55534.72457575941,45295.645587933264
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,2005,857.5235055845834,943.5943728163683,769.6214686642106
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,1,Number,2006,381336.87643691024,416678.394417198,345846.5689233275
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,3,Rate,2006,575.342433698773,628.6639880036627,521.7963930211133
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2006,5605.463973332107,6599.9970242623895,4733.964667662101
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2006,93.57204844640523,110.17379546787119,79.02410457608083
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2006,4624.356827381782,5231.683901176507,4036.971948925458
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2006,6.977003473194266,7.89330886687422,6.09078588876709
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2006,30421.257874174426,36176.51496357533,24824.23010697407
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2006,62.00784910992902,73.73882731814382,50.59939076517164
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,1,Number,2006,498889.05522970954,561793.7783702669,462137.83504873817
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,3,Rate,2006,580.6878373388195,653.9065364783876,537.9108183949488
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2005,5818.542441913585,6927.657771126167,4888.26362497917
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2005,98.86325984552339,117.708315645191,83.05682768050737
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2006,86403.68588213618,101363.15853238922,72102.41316012133
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2006,37.53907145293132,44.03838577017064,31.325719636992524
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,1,Number,2006,1522846.545770864,1622594.1649705167,1430006.7618309287
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,3,Rate,2006,661.6181324894266,704.9546286836218,621.2828244824287
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,1,Number,1997,432357.82477233215,480485.83669571375,392224.6697853274
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,3,Rate,1997,561.5746348601241,624.086446081879,509.4470669839562
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,1,Number,2006,479417.8444931551,540310.1138409807,420404.48433268024
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,3,Rate,2006,977.200531447314,1101.3176427547492,856.9132130387236
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1996,7450.151394022595,8926.769297612313,6120.04905881278
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1996,152.86012526123972,183.15695894529193,125.56945708319869
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,1,Number,2005,484835.64695226675,546827.242087169,428248.9682249775
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,3,Rate,2005,997.0344176150595,1124.5162856272134,880.6674247499752
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,1,Number,1996,511144.521584048,574481.4172792552,447443.91132485965
1,Deaths,15,Myanmar,3,Both,22,All Ages,294,All causes,3,Rate,1996,1148.941884947292,1291.3094723005602,1005.7567462380429
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1996,38228.32015263371,47229.55184066913,30390.764992758406
1,Deaths,15,Myanmar,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1996,85.92896208379545,106.16177622107519,68.31184007912437
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,1,Number,1997,1375086.7718645744,1452596.6629840883,1302027.6722623585
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,3,Rate,1997,669.9549101440164,707.7184412918249,634.3598455192329
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,1,Number,1996,384583.1137036299,423507.16348284436,349252.8691889832
1,Deaths,18,Thailand,3,Both,22,All Ages,294,All causes,3,Rate,1996,632.0122802748577,695.9788887449621,573.9516228961843
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1996,8528.666162818094,9984.922893961133,7145.072727754186
1,Deaths,18,Thailand,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1996,14.015752530984859,16.408920885289124,11.741996844088176
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1997,108621.60174976231,125320.65327113643,94155.09310761007
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1997,52.92144243470919,61.05737377402568,45.87322649971857
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,1,Number,2007,1531578.9213939868,1629376.0610368599,1429555.5419099606
1,Deaths,11,Indonesia,3,Both,22,All Ages,294,All causes,3,Rate,2007,657.670679091994,699.6654534674752,613.8611278300523
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2007,83586.2488760668,98001.00359688897,69810.79440540343
1,Deaths,11,Indonesia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2007,35.892518689824755,42.082314980282405,29.977242389027783
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,1,Number,2007,117476.70555607899,118222.89508090238,116760.62242833966
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,3,Rate,2007,434.6345758088933,437.39529135721887,431.98524643763136
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,1998,113715.88743646238,121791.06377867828,105034.63691746801
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,1998,933.2699796769485,999.5432140567858,862.0226748536976
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2007,1667.0645393063062,1841.2691575843446,1496.3388786399364
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2007,6.167723936909052,6.812237672724385,5.536081478498451
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1998,9219.62055896071,10871.265023939426,7713.79937658817
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1998,75.6657252180182,89.22082495837331,63.3074018917798
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,2007,102221.5367128246,112068.58402590477,92140.96456905041
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,2007,734.3872686757105,805.1311296400515,661.9657019353028
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,1,Number,2007,499398.65547619417,529795.1470360843,470495.5924856775
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,3,Rate,2007,544.0120665416459,577.1240062871467,512.5269697068115
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2007,7246.199938188532,8427.944586497604,6118.320286159507
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2007,52.05866740033801,60.54864174871769,43.955673807358764
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,1,Number,1998,98213.46090001924,99210.75810627955,97251.47700486577
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,3,Rate,1998,434.39166123068594,438.8026410108329,430.13686989695844
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1998,2722.93559262084,2961.2465285980747,2507.8157777969836
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1998,12.043364572060414,13.097398127338275,11.091903816389653
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,1,Number,1998,402100.68418207596,427754.92733234965,380771.6064760754
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,3,Rate,1998,526.3197652946227,559.8992536288175,498.4015955083478
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,2008,3996440.4026822047,4166429.4781452855,3833095.378151944
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,2008,658.314339457535,686.3158194379124,631.407301921046
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1998,18539.855216189913,21175.956015904114,16190.66728977914
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1998,23.7215781559882,27.094445442075603,20.715813313186544
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,1,Number,2008,101199.68928567022,111300.05010378017,91338.51201349174
1,Deaths,10,Cambodia,3,Both,22,All Ages,294,All causes,3,Rate,2008,716.7039998409123,788.2355336753839,646.866382314637
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,1,Number,2007,511897.6821595387,570503.2589366037,474804.09591438546
1,Deaths,20,Viet Nam,3,Both,22,All Ages,294,All causes,3,Rate,2007,589.6212202902545,657.1251237057379,546.8955617279003
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2008,7069.494969970083,8277.532229135719,5935.461514840247
1,Deaths,10,Cambodia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2008,50.06670828336452,58.62212126646995,42.03539594454238
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2008,175681.65203933173,198163.8025357736,153054.16039848668
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2008,28.939190645620634,32.64256679098161,25.211873155004152
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,2008,47824.97856377116,53213.24873437067,41999.51957373804
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,2008,773.8460767122865,861.0325607840825,679.5855308664712
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,1,Number,2008,123582.3753161943,124724.35994193485,122459.7144154835
1,Deaths,13,Malaysia,3,Both,22,All Ages,294,All causes,3,Rate,2008,450.8354097467154,455.0014334645221,446.73988005744036
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2007,12981.050657736083,15192.534070240992,10988.454111787383
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2007,14.952017163223918,17.4992792309713,12.65687645851907
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2008,1762.1345154405149,1940.5650178535518,1612.232640552651
1,Deaths,13,Malaysia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2008,6.428365163437276,7.079289605218516,5.881514748772885
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1999,31671.669768295495,36587.784203602736,27207.277994721193
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1999,40.54481733469938,46.838232340419815,34.829679790821004
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,1999,9434.076134291956,10133.63438575986,8737.785424222513
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,1999,1048.7034468185302,1126.4671980456433,971.3029194914992
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2008,32516.901284696196,39759.79014216211,26147.322936452907
1,Deaths,16,Philippines,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2008,34.809315656899315,42.56282212727234,27.99068735698498
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1999,960.0793478316926,1110.126656741235,813.6482665739459
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1999,106.72359507791359,123.40303753728803,90.44613690920337
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,1,Number,2008,516199.90473879385,547916.7518065395,487569.7674043143
1,Deaths,16,Philippines,3,Both,22,All Ages,294,All causes,3,Rate,2008,552.5915667299704,586.544425016082,521.9430286343274
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,1,Number,2008,6154.0352612562965,6759.703868858628,5588.635286559423
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,294,All causes,3,Rate,2008,583.3178607161796,640.7269104682632,529.7257232506178
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2008,678.2985537622106,806.9402760532796,560.0150504212986
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2008,64.29336923017247,76.48683434047021,53.08172074300546
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,2008,12758.624247534935,14902.711058441453,10771.357755271561
1,Deaths,20,Viet Nam,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,2008,14.547394274751948,16.9920838895887,12.281511321302332
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,1999,3572327.433141119,3723200.801146044,3424329.437552446
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,1999,662.6174364454455,690.6023639769644,635.1658508135528
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,1,Number,1999,222430.41666229357,248030.47593682114,199984.97353565632
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,962,Maternal and neonatal disorders,3,Rate,1999,41.25777248438436,46.00623016829367,37.09445255842313
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,1,Number,1999,56304.821008882274,61677.508502975346,51020.59645958973
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All Ages,294,All causes,3,Rate,1999,1074.614435902508,1177.1557003500855,973.7615447739782
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,1,Number,2009,3898847.6000659587,4084313.13935229,3728894.219807638
1,Deaths,9,Southeast Asia,3,Both,22,All Ages,294,All causes,3,Rate,2009,636.7174677457211,667.0056863789624,608.9625265392286
